user_id,item_id,event_type,rating,timestamp
U0401,I0141,purchase,4.1,2024-07-06T21:00:00
U0490,I0004,view,,2024-06-02T09:00:00
U0186,I0152,add_to_cart,,2024-04-10T21:00:00
U0301,I0034,view,,2024-01-21T19:00:00
U0143,I0149,purchase,4.1,2024-02-11T00:00:00
U0489,I0182,view,,2024-04-09T05:00:00
U0200,I0134,view,,2024-02-21T22:00:00
U0415,I0082,view,,2024-02-24T08:00:00
U0285,I0108,add_to_cart,,2024-09-11T08:00:00
U0282,I0116,purchase,5.0,2024-04-02T13:00:00
U0034,I0065,view,,2024-02-15T02:00:00
U0404,I0023,add_to_cart,,2024-10-31T10:00:00
U0115,I0069,view,,2024-07-07T11:00:00
U0026,I0157,purchase,3.3,2024-12-12T21:00:00
U0389,I0083,purchase,4.7,2024-05-12T15:00:00
U0427,I0165,purchase,3.9,2024-01-16T15:00:00
U0372,I0172,add_to_cart,,2024-01-30T09:00:00
U0028,I0039,view,,2024-01-13T18:00:00
U0010,I0194,view,,2024-04-06T09:00:00
U0121,I0036,add_to_cart,,2024-05-16T02:00:00
U0188,I0107,view,,2024-04-30T22:00:00
U0287,I0060,view,,2024-09-21T06:00:00
U0100,I0075,view,,2024-11-17T00:00:00
U0287,I0183,view,,2024-02-10T06:00:00
U0250,I0157,purchase,4.5,2024-07-20T05:00:00
U0282,I0006,view,,2024-07-28T00:00:00
U0252,I0147,view,,2024-03-27T13:00:00
U0386,I0004,view,,2024-11-17T19:00:00
U0074,I0106,purchase,3.0,2024-12-30T02:00:00
U0080,I0132,view,,2024-01-02T09:00:00
U0357,I0074,purchase,4.0,2024-07-20T15:00:00
U0220,I0129,add_to_cart,,2024-03-09T06:00:00
U0486,I0003,view,,2024-09-20T20:00:00
U0495,I0148,view,,2024-10-08T05:00:00
U0059,I0049,view,,2024-07-29T01:00:00
U0431,I0049,view,,2024-02-01T08:00:00
U0075,I0137,view,,2024-11-15T15:00:00
U0090,I0055,view,,2024-12-31T18:00:00
U0258,I0156,view,,2024-02-28T22:00:00
U0284,I0014,view,,2024-07-18T09:00:00
U0140,I0036,purchase,2.4,2024-06-21T08:00:00
U0118,I0057,purchase,2.7,2024-02-26T18:00:00
U0004,I0151,purchase,4.6,2024-03-19T07:00:00
U0265,I0093,view,,2024-03-29T04:00:00
U0434,I0129,view,,2024-04-19T10:00:00
U0421,I0145,purchase,3.7,2024-07-31T22:00:00
U0239,I0008,view,,2024-11-17T18:00:00
U0065,I0063,view,,2024-02-17T12:00:00
U0052,I0119,view,,2024-04-02T12:00:00
U0105,I0110,add_to_cart,,2024-12-20T19:00:00
U0454,I0134,view,,2024-01-30T01:00:00
U0133,I0064,add_to_cart,,2024-07-01T06:00:00
U0044,I0099,view,,2024-11-07T14:00:00
U0429,I0075,view,,2024-11-21T16:00:00
U0011,I0137,view,,2024-03-16T09:00:00
U0382,I0154,view,,2024-03-08T14:00:00
U0011,I0150,view,,2024-10-31T12:00:00
U0479,I0181,add_to_cart,,2024-05-22T16:00:00
U0323,I0145,purchase,3.2,2024-10-05T18:00:00
U0450,I0191,purchase,5.0,2024-02-20T01:00:00
U0186,I0116,purchase,4.1,2024-04-26T23:00:00
U0142,I0088,view,,2024-09-30T22:00:00
U0199,I0119,add_to_cart,,2024-05-17T21:00:00
U0279,I0060,view,,2024-01-07T15:00:00
U0089,I0106,view,,2024-10-07T11:00:00
U0193,I0091,view,,2024-04-23T21:00:00
U0359,I0145,view,,2024-03-03T02:00:00
U0111,I0196,view,,2024-05-30T18:00:00
U0368,I0072,add_to_cart,,2024-10-17T14:00:00
U0069,I0128,view,,2024-01-02T20:00:00
U0331,I0143,view,,2024-05-09T21:00:00
U0134,I0171,view,,2024-01-09T16:00:00
U0321,I0123,purchase,3.7,2024-08-26T08:00:00
U0210,I0134,view,,2024-01-12T11:00:00
U0279,I0173,view,,2024-03-20T22:00:00
U0090,I0128,view,,2024-06-05T23:00:00
U0477,I0126,view,,2024-07-14T19:00:00
U0217,I0090,view,,2024-11-20T14:00:00
U0122,I0029,purchase,4.0,2024-08-28T13:00:00
U0179,I0067,add_to_cart,,2024-03-04T17:00:00
U0448,I0128,view,,2024-01-01T02:00:00
U0285,I0078,purchase,5.0,2024-03-22T00:00:00
U0354,I0062,view,,2024-03-21T03:00:00
U0125,I0024,purchase,3.5,2024-01-07T00:00:00
U0488,I0129,view,,2024-08-10T22:00:00
U0247,I0162,view,,2024-08-20T00:00:00
U0238,I0119,view,,2024-09-04T20:00:00
U0006,I0116,view,,2024-09-26T19:00:00
U0147,I0020,add_to_cart,,2024-08-02T13:00:00
U0495,I0100,view,,2024-09-22T21:00:00
U0477,I0016,purchase,4.2,2024-10-22T14:00:00
U0378,I0150,view,,2024-12-25T02:00:00
U0192,I0120,purchase,3.2,2024-12-24T14:00:00
U0163,I0083,view,,2024-12-21T19:00:00
U0034,I0113,add_to_cart,,2024-01-31T18:00:00
U0148,I0172,add_to_cart,,2024-03-11T12:00:00
U0462,I0147,view,,2024-10-17T03:00:00
U0430,I0145,view,,2024-01-31T00:00:00
U0133,I0099,view,,2024-11-28T02:00:00
U0486,I0183,view,,2024-03-10T05:00:00
U0131,I0102,view,,2024-04-20T01:00:00
U0025,I0027,add_to_cart,,2024-07-27T16:00:00
U0110,I0085,view,,2024-01-30T13:00:00
U0177,I0069,add_to_cart,,2024-09-01T14:00:00
U0372,I0060,purchase,4.2,2024-05-21T06:00:00
U0187,I0181,view,,2024-05-19T15:00:00
U0030,I0164,add_to_cart,,2024-10-06T20:00:00
U0312,I0199,add_to_cart,,2024-05-20T23:00:00
U0275,I0171,view,,2024-05-01T06:00:00
U0044,I0158,add_to_cart,,2024-11-17T06:00:00
U0462,I0039,purchase,4.3,2024-06-02T14:00:00
U0391,I0179,add_to_cart,,2024-12-08T12:00:00
U0128,I0010,purchase,4.4,2024-03-04T22:00:00
U0462,I0093,add_to_cart,,2024-06-24T05:00:00
U0080,I0023,view,,2024-05-21T01:00:00
U0076,I0079,add_to_cart,,2024-03-01T04:00:00
U0234,I0015,add_to_cart,,2024-01-21T02:00:00
U0092,I0153,purchase,5.0,2024-09-08T20:00:00
U0322,I0059,view,,2024-07-10T09:00:00
U0384,I0054,view,,2024-08-05T03:00:00
U0070,I0185,view,,2024-04-01T11:00:00
U0413,I0082,add_to_cart,,2024-01-20T21:00:00
U0210,I0166,view,,2024-05-30T22:00:00
U0465,I0180,view,,2024-09-08T04:00:00
U0204,I0122,view,,2024-04-03T13:00:00
U0101,I0123,purchase,3.4,2024-11-09T02:00:00
U0150,I0142,view,,2024-12-22T07:00:00
U0039,I0189,view,,2024-07-03T06:00:00
U0165,I0056,view,,2024-04-02T19:00:00
U0329,I0193,purchase,4.2,2024-02-12T22:00:00
U0484,I0086,view,,2024-08-03T17:00:00
U0359,I0156,view,,2024-06-25T21:00:00
U0139,I0133,view,,2024-08-25T08:00:00
U0383,I0126,view,,2024-12-13T04:00:00
U0064,I0127,view,,2024-03-21T18:00:00
U0289,I0006,purchase,5.0,2024-09-24T12:00:00
U0263,I0017,add_to_cart,,2024-03-18T21:00:00
U0099,I0188,add_to_cart,,2024-06-01T19:00:00
U0229,I0110,add_to_cart,,2024-01-23T03:00:00
U0191,I0065,add_to_cart,,2024-01-31T09:00:00
U0254,I0096,add_to_cart,,2024-11-23T08:00:00
U0496,I0104,view,,2024-12-30T15:00:00
U0141,I0077,view,,2024-09-12T09:00:00
U0098,I0099,view,,2024-08-31T09:00:00
U0411,I0023,view,,2024-10-31T21:00:00
U0397,I0173,view,,2024-05-01T02:00:00
U0074,I0153,add_to_cart,,2024-03-16T07:00:00
U0300,I0072,view,,2024-03-16T02:00:00
U0208,I0193,add_to_cart,,2024-03-04T05:00:00
U0108,I0175,view,,2024-12-25T02:00:00
U0205,I0184,view,,2024-01-29T01:00:00
U0485,I0142,view,,2024-02-17T06:00:00
U0300,I0121,view,,2024-02-22T02:00:00
U0385,I0194,add_to_cart,,2024-12-29T02:00:00
U0275,I0186,view,,2024-08-11T06:00:00
U0407,I0091,add_to_cart,,2024-06-25T13:00:00
U0182,I0168,view,,2024-12-07T09:00:00
U0124,I0116,view,,2024-07-21T21:00:00
U0057,I0062,view,,2024-09-10T09:00:00
U0048,I0179,purchase,4.5,2024-02-28T12:00:00
U0062,I0054,purchase,4.1,2024-05-18T14:00:00
U0162,I0174,view,,2024-12-25T05:00:00
U0238,I0097,view,,2024-10-24T00:00:00
U0056,I0193,view,,2024-12-24T22:00:00
U0329,I0139,add_to_cart,,2024-12-24T09:00:00
U0307,I0168,add_to_cart,,2024-08-17T01:00:00
U0480,I0178,add_to_cart,,2024-10-12T20:00:00
U0294,I0126,purchase,4.7,2024-10-24T20:00:00
U0267,I0126,purchase,2.8,2024-09-11T21:00:00
U0488,I0015,view,,2024-11-06T01:00:00
U0499,I0141,view,,2024-02-27T16:00:00
U0106,I0109,purchase,2.6,2024-07-09T03:00:00
U0034,I0118,view,,2024-08-16T14:00:00
U0373,I0014,view,,2024-02-01T01:00:00
U0486,I0184,add_to_cart,,2024-09-13T16:00:00
U0379,I0163,purchase,3.9,2024-08-16T17:00:00
U0398,I0113,view,,2024-09-26T01:00:00
U0301,I0197,purchase,4.2,2024-07-04T01:00:00
U0438,I0021,purchase,4.3,2024-11-22T14:00:00
U0252,I0029,view,,2024-09-01T11:00:00
U0398,I0125,purchase,3.2,2024-05-22T02:00:00
U0030,I0046,view,,2024-01-16T06:00:00
U0150,I0060,add_to_cart,,2024-08-18T17:00:00
U0383,I0171,add_to_cart,,2024-07-15T14:00:00
U0371,I0176,view,,2024-02-13T18:00:00
U0113,I0074,view,,2024-12-10T15:00:00
U0017,I0128,view,,2024-11-25T03:00:00
U0453,I0195,view,,2024-03-26T14:00:00
U0245,I0081,view,,2024-06-27T09:00:00
U0076,I0100,purchase,4.4,2024-08-30T12:00:00
U0482,I0182,view,,2024-08-26T14:00:00
U0153,I0020,view,,2024-08-04T21:00:00
U0182,I0015,purchase,4.8,2024-08-31T09:00:00
U0015,I0198,view,,2024-05-19T10:00:00
U0140,I0125,view,,2024-10-11T02:00:00
U0039,I0129,view,,2024-07-31T17:00:00
U0427,I0026,view,,2024-11-15T09:00:00
U0454,I0013,view,,2024-02-03T19:00:00
U0163,I0178,purchase,3.2,2024-08-16T19:00:00
U0109,I0189,view,,2024-08-05T17:00:00
U0331,I0188,view,,2024-07-01T18:00:00
U0462,I0072,view,,2024-12-25T15:00:00
U0416,I0071,view,,2024-06-15T10:00:00
U0410,I0134,view,,2024-06-14T13:00:00
U0070,I0015,view,,2024-06-17T08:00:00
U0428,I0083,add_to_cart,,2024-11-09T22:00:00
U0240,I0169,add_to_cart,,2024-09-03T21:00:00
U0453,I0081,view,,2024-09-24T13:00:00
U0104,I0038,view,,2024-10-06T17:00:00
U0307,I0078,purchase,4.3,2024-07-21T01:00:00
U0452,I0022,purchase,4.1,2024-02-09T02:00:00
U0086,I0039,view,,2024-05-16T10:00:00
U0101,I0072,view,,2024-10-04T11:00:00
U0386,I0157,view,,2024-03-25T12:00:00
U0300,I0056,add_to_cart,,2024-06-02T22:00:00
U0099,I0107,add_to_cart,,2024-08-13T17:00:00
U0090,I0061,view,,2024-04-17T10:00:00
U0254,I0119,purchase,4.6,2024-02-10T13:00:00
U0025,I0066,add_to_cart,,2024-07-16T13:00:00
U0297,I0061,view,,2024-10-23T12:00:00
U0209,I0171,view,,2024-10-02T04:00:00
U0244,I0069,view,,2024-01-08T20:00:00
U0273,I0164,view,,2024-04-23T20:00:00
U0391,I0171,purchase,5.0,2024-06-16T12:00:00
U0110,I0054,view,,2024-11-03T09:00:00
U0298,I0152,view,,2024-01-10T06:00:00
U0440,I0150,view,,2024-09-12T08:00:00
U0338,I0091,add_to_cart,,2024-05-09T22:00:00
U0258,I0144,view,,2024-01-03T22:00:00
U0387,I0040,add_to_cart,,2024-03-20T21:00:00
U0285,I0183,view,,2024-12-10T23:00:00
U0226,I0029,view,,2024-01-05T05:00:00
U0376,I0048,view,,2024-09-22T00:00:00
U0095,I0138,purchase,3.5,2024-05-11T18:00:00
U0123,I0046,view,,2024-02-05T22:00:00
U0363,I0066,purchase,4.0,2024-06-17T12:00:00
U0098,I0024,purchase,5.0,2024-10-22T13:00:00
U0468,I0048,add_to_cart,,2024-11-21T04:00:00
U0226,I0137,view,,2024-11-14T05:00:00
U0043,I0072,view,,2024-11-14T01:00:00
U0423,I0124,view,,2024-06-18T21:00:00
U0317,I0111,add_to_cart,,2024-10-09T16:00:00
U0200,I0025,add_to_cart,,2024-06-16T12:00:00
U0481,I0123,view,,2024-09-16T15:00:00
U0076,I0074,purchase,3.8,2024-09-26T01:00:00
U0149,I0003,add_to_cart,,2024-06-30T18:00:00
U0202,I0049,view,,2024-08-15T13:00:00
U0447,I0045,purchase,3.3,2024-04-15T20:00:00
U0031,I0144,view,,2024-10-31T20:00:00
U0346,I0066,view,,2024-07-01T05:00:00
U0110,I0023,add_to_cart,,2024-01-27T13:00:00
U0246,I0150,purchase,4.1,2024-11-05T07:00:00
U0124,I0043,view,,2024-02-25T17:00:00
U0156,I0169,view,,2024-05-30T21:00:00
U0056,I0028,view,,2024-05-20T20:00:00
U0244,I0063,purchase,2.9,2024-11-14T06:00:00
U0164,I0180,purchase,3.8,2024-09-11T05:00:00
U0002,I0047,purchase,4.6,2024-11-24T10:00:00
U0272,I0185,view,,2024-06-24T18:00:00
U0472,I0151,view,,2024-10-19T05:00:00
U0368,I0096,view,,2024-06-22T17:00:00
U0429,I0064,purchase,5.0,2024-08-24T05:00:00
U0170,I0180,purchase,4.7,2024-11-09T17:00:00
U0050,I0168,view,,2024-12-28T16:00:00
U0292,I0129,view,,2024-12-22T09:00:00
U0256,I0137,view,,2024-10-08T17:00:00
U0410,I0189,view,,2024-02-06T05:00:00
U0111,I0198,view,,2024-05-03T10:00:00
U0008,I0185,view,,2024-10-05T19:00:00
U0387,I0027,view,,2024-05-15T21:00:00
U0303,I0188,view,,2024-11-11T07:00:00
U0083,I0102,view,,2024-09-21T07:00:00
U0393,I0061,view,,2024-10-25T04:00:00
U0354,I0062,view,,2024-01-10T16:00:00
U0002,I0163,view,,2024-07-01T14:00:00
U0332,I0199,view,,2024-11-26T20:00:00
U0474,I0003,view,,2024-02-10T01:00:00
U0449,I0137,add_to_cart,,2024-11-24T12:00:00
U0316,I0073,view,,2024-02-24T05:00:00
U0252,I0096,view,,2024-02-14T16:00:00
U0218,I0047,view,,2024-02-07T22:00:00
U0109,I0008,purchase,3.9,2024-12-26T21:00:00
U0310,I0124,purchase,4.1,2024-08-28T14:00:00
U0135,I0025,purchase,2.0,2024-11-21T13:00:00
U0487,I0060,view,,2024-01-07T05:00:00
U0344,I0191,add_to_cart,,2024-02-28T18:00:00
U0032,I0039,view,,2024-02-29T02:00:00
U0356,I0145,view,,2024-10-13T12:00:00
U0184,I0055,view,,2024-10-21T20:00:00
U0287,I0193,view,,2024-09-09T13:00:00
U0071,I0053,view,,2024-06-12T02:00:00
U0201,I0126,add_to_cart,,2024-06-08T06:00:00
U0359,I0165,add_to_cart,,2024-02-27T05:00:00
U0104,I0040,view,,2024-05-11T16:00:00
U0160,I0180,view,,2024-03-20T07:00:00
U0288,I0048,view,,2024-05-11T18:00:00
U0298,I0024,purchase,3.2,2024-04-22T04:00:00
U0042,I0074,add_to_cart,,2024-10-23T00:00:00
U0184,I0164,purchase,4.2,2024-06-27T07:00:00
U0495,I0057,view,,2024-05-14T06:00:00
U0415,I0057,view,,2024-02-06T22:00:00
U0363,I0096,purchase,2.7,2024-12-25T01:00:00
U0497,I0198,view,,2024-02-15T02:00:00
U0318,I0042,view,,2024-05-16T22:00:00
U0481,I0014,view,,2024-07-25T18:00:00
U0499,I0127,view,,2024-04-30T04:00:00
U0016,I0087,view,,2024-05-03T23:00:00
U0348,I0142,view,,2024-09-04T01:00:00
U0428,I0037,add_to_cart,,2024-05-05T00:00:00
U0191,I0082,view,,2024-06-27T19:00:00
U0200,I0133,purchase,4.8,2024-08-27T13:00:00
U0184,I0161,view,,2024-05-12T05:00:00
U0309,I0162,view,,2024-03-24T07:00:00
U0205,I0124,add_to_cart,,2024-01-02T05:00:00
U0480,I0135,view,,2024-08-13T22:00:00
U0077,I0006,add_to_cart,,2024-03-16T09:00:00
U0382,I0052,view,,2024-11-15T21:00:00
U0042,I0009,add_to_cart,,2024-02-07T17:00:00
U0490,I0084,add_to_cart,,2024-07-06T19:00:00
U0135,I0155,add_to_cart,,2024-12-15T11:00:00
U0175,I0024,view,,2024-01-02T03:00:00
U0471,I0020,view,,2024-01-13T09:00:00
U0023,I0034,add_to_cart,,2024-07-21T21:00:00
U0385,I0183,view,,2024-02-08T01:00:00
U0303,I0188,view,,2024-12-07T07:00:00
U0031,I0128,view,,2024-06-20T17:00:00
U0135,I0025,view,,2024-04-17T18:00:00
U0476,I0065,view,,2024-03-01T06:00:00
U0166,I0064,view,,2024-05-16T03:00:00
U0072,I0112,view,,2024-11-09T08:00:00
U0276,I0093,view,,2024-03-22T18:00:00
U0191,I0081,view,,2024-10-18T05:00:00
U0198,I0099,view,,2024-03-18T22:00:00
U0218,I0136,purchase,4.1,2024-01-12T02:00:00
U0093,I0167,add_to_cart,,2024-04-21T19:00:00
U0284,I0152,view,,2024-05-15T17:00:00
U0250,I0072,view,,2024-01-24T20:00:00
U0237,I0122,purchase,3.5,2024-10-01T18:00:00
U0235,I0052,view,,2024-12-24T22:00:00
U0096,I0123,view,,2024-07-03T09:00:00
U0356,I0079,view,,2024-04-15T16:00:00
U0052,I0108,add_to_cart,,2024-12-03T16:00:00
U0469,I0058,view,,2024-02-24T17:00:00
U0147,I0088,purchase,4.3,2024-08-24T06:00:00
U0425,I0147,view,,2024-10-17T17:00:00
U0319,I0045,view,,2024-11-17T07:00:00
U0221,I0164,add_to_cart,,2024-06-15T09:00:00
U0336,I0141,view,,2024-08-19T17:00:00
U0084,I0083,view,,2024-02-14T00:00:00
U0335,I0173,view,,2024-05-02T02:00:00
U0478,I0142,view,,2024-01-27T05:00:00
U0098,I0013,purchase,5.0,2024-09-02T01:00:00
U0299,I0156,add_to_cart,,2024-10-31T11:00:00
U0155,I0091,add_to_cart,,2024-08-16T13:00:00
U0147,I0031,view,,2024-12-07T19:00:00
U0022,I0047,view,,2024-09-03T18:00:00
U0352,I0124,view,,2024-03-31T02:00:00
U0220,I0070,add_to_cart,,2024-10-29T17:00:00
U0201,I0026,purchase,4.6,2024-11-29T08:00:00
U0297,I0140,view,,2024-06-27T12:00:00
U0438,I0182,view,,2024-09-11T01:00:00
U0001,I0075,purchase,4.5,2024-04-29T07:00:00
U0295,I0064,view,,2024-01-21T10:00:00
U0112,I0170,purchase,3.1,2024-06-10T11:00:00
U0427,I0139,view,,2024-10-15T06:00:00
U0293,I0150,add_to_cart,,2024-06-26T09:00:00
U0173,I0041,view,,2024-03-03T23:00:00
U0356,I0155,add_to_cart,,2024-09-02T05:00:00
U0249,I0067,view,,2024-09-08T12:00:00
U0402,I0059,view,,2024-11-05T15:00:00
U0325,I0131,view,,2024-06-13T14:00:00
U0269,I0164,view,,2024-07-20T21:00:00
U0126,I0168,view,,2024-05-29T15:00:00
U0447,I0190,purchase,5.0,2024-03-20T20:00:00
U0062,I0001,purchase,3.5,2024-01-20T00:00:00
U0151,I0188,view,,2024-08-30T09:00:00
U0357,I0065,purchase,3.7,2024-04-04T20:00:00
U0288,I0189,view,,2024-11-20T23:00:00
U0012,I0120,purchase,3.9,2024-01-18T14:00:00
U0393,I0113,view,,2024-12-19T06:00:00
U0299,I0105,view,,2024-12-15T04:00:00
U0345,I0032,view,,2024-04-06T14:00:00
U0410,I0143,view,,2024-02-16T03:00:00
U0294,I0152,view,,2024-04-27T01:00:00
U0152,I0054,view,,2024-03-03T07:00:00
U0062,I0090,purchase,3.2,2024-10-11T15:00:00
U0082,I0176,purchase,4.5,2024-07-02T12:00:00
U0228,I0047,view,,2024-07-27T08:00:00
U0075,I0175,add_to_cart,,2024-03-12T11:00:00
U0319,I0120,purchase,4.3,2024-07-22T00:00:00
U0153,I0188,view,,2024-05-19T23:00:00
U0414,I0064,purchase,3.8,2024-11-03T07:00:00
U0422,I0131,add_to_cart,,2024-12-20T07:00:00
U0005,I0187,view,,2024-01-28T14:00:00
U0431,I0046,add_to_cart,,2024-07-11T01:00:00
U0401,I0110,view,,2024-01-25T18:00:00
U0005,I0064,view,,2024-08-12T11:00:00
U0286,I0153,view,,2024-01-29T04:00:00
U0339,I0074,add_to_cart,,2024-03-13T08:00:00
U0336,I0177,view,,2024-11-23T17:00:00
U0083,I0134,purchase,5.0,2024-08-26T22:00:00
U0131,I0132,view,,2024-12-04T06:00:00
U0348,I0044,view,,2024-10-01T08:00:00
U0071,I0176,view,,2024-02-27T09:00:00
U0279,I0184,purchase,3.4,2024-04-17T02:00:00
U0424,I0198,view,,2024-01-09T14:00:00
U0377,I0042,view,,2024-10-30T22:00:00
U0065,I0045,view,,2024-06-23T04:00:00
U0460,I0154,purchase,4.5,2024-05-14T21:00:00
U0368,I0061,view,,2024-07-30T18:00:00
U0301,I0086,add_to_cart,,2024-11-05T10:00:00
U0387,I0127,purchase,3.0,2024-12-20T01:00:00
U0395,I0129,view,,2024-07-16T18:00:00
U0381,I0023,view,,2024-03-03T09:00:00
U0439,I0029,view,,2024-04-03T07:00:00
U0315,I0041,view,,2024-08-20T08:00:00
U0374,I0061,view,,2024-12-20T00:00:00
U0240,I0022,view,,2024-10-22T16:00:00
U0375,I0002,view,,2024-08-22T22:00:00
U0393,I0173,view,,2024-03-15T10:00:00
U0149,I0016,view,,2024-05-10T19:00:00
U0089,I0175,view,,2024-04-26T07:00:00
U0198,I0095,view,,2024-09-09T21:00:00
U0311,I0181,add_to_cart,,2024-09-04T19:00:00
U0080,I0157,view,,2024-07-22T21:00:00
U0258,I0028,add_to_cart,,2024-06-28T04:00:00
U0080,I0080,view,,2024-05-30T10:00:00
U0331,I0152,purchase,5.0,2024-04-28T23:00:00
U0331,I0020,view,,2024-10-09T05:00:00
U0271,I0102,add_to_cart,,2024-03-26T13:00:00
U0483,I0065,view,,2024-02-09T02:00:00
U0096,I0042,purchase,4.4,2024-09-27T11:00:00
U0384,I0097,view,,2024-03-06T16:00:00
U0023,I0110,view,,2024-09-17T10:00:00
U0389,I0079,view,,2024-06-18T03:00:00
U0077,I0164,purchase,4.7,2024-09-19T02:00:00
U0387,I0057,add_to_cart,,2024-09-19T08:00:00
U0034,I0065,purchase,4.0,2024-11-19T02:00:00
U0019,I0019,purchase,4.4,2024-09-11T08:00:00
U0165,I0112,add_to_cart,,2024-02-27T01:00:00
U0435,I0098,add_to_cart,,2024-07-19T00:00:00
U0116,I0118,purchase,3.3,2024-09-04T04:00:00
U0374,I0165,add_to_cart,,2024-01-31T09:00:00
U0259,I0190,view,,2024-02-14T22:00:00
U0348,I0187,view,,2024-12-19T11:00:00
U0328,I0017,view,,2024-04-28T08:00:00
U0307,I0178,view,,2024-07-29T17:00:00
U0007,I0101,view,,2024-04-15T01:00:00
U0444,I0171,purchase,4.1,2024-04-11T16:00:00
U0298,I0153,view,,2024-01-15T03:00:00
U0264,I0175,add_to_cart,,2024-02-22T18:00:00
U0247,I0007,view,,2024-06-08T20:00:00
U0154,I0164,add_to_cart,,2024-05-15T05:00:00
U0123,I0104,add_to_cart,,2024-04-18T10:00:00
U0269,I0053,view,,2024-12-29T20:00:00
U0059,I0082,purchase,4.9,2024-11-25T13:00:00
U0366,I0008,view,,2024-05-11T06:00:00
U0115,I0149,view,,2024-10-25T12:00:00
U0021,I0117,purchase,4.5,2024-02-17T21:00:00
U0435,I0060,view,,2024-04-03T11:00:00
U0480,I0059,purchase,3.9,2024-07-26T22:00:00
U0068,I0167,view,,2024-01-25T02:00:00
U0143,I0114,view,,2024-07-25T07:00:00
U0251,I0155,view,,2024-06-17T08:00:00
U0142,I0195,view,,2024-07-12T21:00:00
U0188,I0096,add_to_cart,,2024-01-15T10:00:00
U0171,I0180,view,,2024-07-22T13:00:00
U0101,I0110,view,,2024-02-07T02:00:00
U0295,I0015,view,,2024-04-12T23:00:00
U0215,I0096,view,,2024-01-16T21:00:00
U0250,I0093,view,,2024-04-11T07:00:00
U0410,I0157,view,,2024-04-19T04:00:00
U0026,I0084,purchase,4.1,2024-02-12T23:00:00
U0207,I0089,view,,2024-02-01T10:00:00
U0208,I0023,add_to_cart,,2024-07-08T23:00:00
U0374,I0121,view,,2024-08-31T15:00:00
U0225,I0142,purchase,2.9,2024-07-23T15:00:00
U0174,I0007,purchase,4.1,2024-08-31T01:00:00
U0449,I0083,add_to_cart,,2024-10-28T15:00:00
U0341,I0170,view,,2024-01-01T14:00:00
U0039,I0003,view,,2024-05-25T16:00:00
U0316,I0029,purchase,4.0,2024-11-29T15:00:00
U0049,I0004,add_to_cart,,2024-11-27T04:00:00
U0456,I0007,view,,2024-11-25T13:00:00
U0074,I0001,purchase,4.2,2024-06-24T01:00:00
U0369,I0042,purchase,2.8,2024-10-19T00:00:00
U0125,I0078,view,,2024-10-22T18:00:00
U0414,I0085,view,,2024-01-01T19:00:00
U0199,I0041,view,,2024-11-14T10:00:00
U0143,I0153,add_to_cart,,2024-11-22T19:00:00
U0153,I0050,purchase,4.3,2024-03-14T03:00:00
U0460,I0137,add_to_cart,,2024-04-20T15:00:00
U0213,I0191,view,,2024-08-01T11:00:00
U0370,I0139,purchase,5.0,2024-12-27T09:00:00
U0198,I0159,view,,2024-09-22T00:00:00
U0301,I0096,view,,2024-03-24T21:00:00
U0251,I0026,view,,2024-07-10T20:00:00
U0498,I0054,view,,2024-02-17T08:00:00
U0323,I0199,view,,2024-04-28T04:00:00
U0173,I0106,view,,2024-08-17T17:00:00
U0076,I0159,view,,2024-07-28T20:00:00
U0051,I0061,view,,2024-10-02T11:00:00
U0431,I0154,view,,2024-07-17T12:00:00
U0487,I0136,purchase,3.5,2024-04-15T06:00:00
U0162,I0040,view,,2024-02-28T23:00:00
U0139,I0136,view,,2024-10-31T21:00:00
U0139,I0176,purchase,3.6,2024-06-06T04:00:00
U0350,I0016,view,,2024-11-23T05:00:00
U0433,I0062,view,,2024-05-31T15:00:00
U0215,I0018,purchase,4.7,2024-05-05T15:00:00
U0083,I0113,add_to_cart,,2024-12-31T01:00:00
U0441,I0075,view,,2024-07-12T12:00:00
U0358,I0155,view,,2024-05-05T02:00:00
U0486,I0134,view,,2024-03-30T22:00:00
U0215,I0153,view,,2024-12-14T15:00:00
U0290,I0159,purchase,3.6,2024-05-31T01:00:00
U0097,I0149,add_to_cart,,2024-05-14T00:00:00
U0332,I0062,purchase,3.9,2024-08-01T01:00:00
U0415,I0166,view,,2024-03-05T07:00:00
U0416,I0004,add_to_cart,,2024-06-29T01:00:00
U0238,I0134,view,,2024-08-03T17:00:00
U0361,I0005,purchase,4.7,2024-07-15T16:00:00
U0417,I0159,view,,2024-06-07T07:00:00
U0318,I0055,add_to_cart,,2024-04-03T20:00:00
U0105,I0042,view,,2024-04-01T08:00:00
U0193,I0130,add_to_cart,,2024-02-17T08:00:00
U0199,I0180,view,,2024-11-24T10:00:00
U0249,I0023,purchase,3.8,2024-04-12T06:00:00
U0005,I0034,purchase,3.8,2024-07-10T11:00:00
U0143,I0169,view,,2024-10-25T18:00:00
U0401,I0171,add_to_cart,,2024-12-11T13:00:00
U0453,I0181,view,,2024-05-29T02:00:00
U0275,I0101,view,,2024-04-27T01:00:00
U0292,I0194,add_to_cart,,2024-12-25T23:00:00
U0308,I0071,view,,2024-11-23T13:00:00
U0482,I0016,view,,2024-07-17T14:00:00
U0387,I0036,add_to_cart,,2024-10-27T00:00:00
U0231,I0028,add_to_cart,,2024-06-08T23:00:00
